Cap,Salt,Cadmium,Timepoint,Plant,TissueType,WetWeight,DryWeight,VolDigestUsed,Sample,Element,ConcSamp,ConcRep,CorConc,ugElementPermgDW,ugElement
82,1,1,0,1,old leaf,0.24,0.02167,0.7,SKT_28,Fe,0.149019294,0.149,0.12743017099999998,50.40418129079043,1.0922586085714285
83,1,1,0,1,young leaf,0.078,0.00766,0.7,SKT_29,Fe,0.120386719,0.12,0.098797596,110.55307273405447,0.8468365371428572
84,1,1,0,1,root,0.324,0.00413,0.7,SKT_30,Fe,3.962669837,3.963,3.941080714,8179.3442698028375,33.78069183428572
85,1,1,0,2,old leaf,0.668,0.08326,0.7,SKT_31,Fe,0.676990616,0.677,0.655401493,67.47210044267527,5.617727082857143
86,1,1,0,2,young leaf,0.165,0.02175,0.7,SKT_32,Fe,0.29654366,0.297,0.274954537,108.35646778325126,2.3567531742857146
87,1,1,0,2,root,0.357,0.00262,0.7,SKT_33,Fe,3.973202778,3.973,3.951613655,12927.852742639041,33.87097418571429
88,1,1,0,3,old leaf,0.123,0.01696,0.7,SKT_34,Fe,0.372504097,0.373,0.350914974,177.34921192722376,3.0078426342857147
89,1,1,0,3,young leaf,0.117,0.02156,0.7,SKT_35,Fe,0.170970438,0.171,0.14938131500000001,59.38827789557382,1.2804112714285716
90,1,1,0,3,root,0.333,0.00338,0.7,SKT_36,Fe,4.710201461,4.71,4.6886123379999995,11889.972116652578,40.188105754285715
91,1,1,1,1,old leaf,0.224,0.02091,0.7,SKT_37,Fe,0.166678479,0.167,0.145089356,59.475038327526136,1.2436230514285715
92,1,1,1,1,young leaf,0.084,0.00779,0.7,SKT_38,Fe,0.106299997,0.106,0.08471087399999999,93.20837043829084,0.7260932057142857
93,1,1,1,1,root,0.232,0.0019,0.7,SKT_39,Fe,2.531774624,2.532,2.510185501,11324.145117293232,21.515875722857142
94,1,1,1,2,old leaf,0.539,0.08039,0.7,SKT_40,Fe,1.420860646,1.421,1.399271523,149.1946250955165,11.993755911428572
95,1,1,1,2,young leaf,0.147,0.02439,0.7,SKT_41,Fe,0.232639776,0.233,0.21105065299999998,74.16997118256896,1.809005597142857
96,1,1,1,2,root,0.212,8.6e-4,0.9,SKT_42,Fe,3.538791161,3.539,3.5172020379999998,27265.132077519374,23.44801358666666
97,1,1,1,3,old leaf,0.134,0.02143,0.7,SKT_43,Fe,0.681343172,0.681,0.659754049,263.8840273315112,5.655034705714286
98,1,1,1,3,young leaf,0.06,0.01283,0.7,SKT_44,Fe,0.093295992,0.093,0.07170686899999999,47.90571361763723,0.6146303057142857
99,1,1,1,3,root,0.425,0.00403,0.7,SKT_45,Fe,6.193852095,6.194,6.1722629719999995,13127.819153491671,52.90511118857143
100,1,1,2,1,old leaf,NA,0.01067,0.7,SKT_46,Fe,0.139762246,0.14,0.118173123,94.93087936805463,1.012912482857143
101,1,1,2,1,young leaf,NA,0.0064,0.7,SKT_47,Fe,0.081531523,0.082,0.05994239999999999,80.27999999999999,0.5137919999999999
102,1,1,2,1,root,NA,0.00558,0.7,SKT_48,Fe,4.556478243,4.556,4.53488912,6966.035514592934,38.87047817142857
103,1,1,2,2,old leaf,NA,0.08275,0.7,SKT_49,Fe,0.840369721,0.84,0.8187805979999999,84.81111071212774,7.018119411428571
104,1,1,2,2,young leaf,NA,0.02628,0.7,SKT_50,Fe,0.254059433,0.254,0.23247031,75.8220189171559,1.9926026571428572
105,1,1,2,2,root,NA,0.01388,0.7,SKT_51,Fe,5.127359158,5.127,5.105770035,3153.0074320708113,43.76374315714286
106,1,1,2,3,old leaf,NA,0.02069,0.7,SKT_52,Fe,0.545572862,0.546,0.523983739,217.0753596630532,4.491289191428571
107,1,1,2,3,young leaf,NA,0.01375,0.7,SKT_53,Fe,0.154738233,0.155,0.13314911000000001,83.0020425974026,1.141278085714286
108,1,1,2,3,root,NA,0.00681,0.7,SKT_54,Fe,7.355157078,7.355,7.333567955,9230.419074889869,62.85915390000001
28,0,0,0,1,old leaf,0.045,0.00567,0.7,SKT_01,Zn,0.04180055,0.042,0.034831781,52.65575359032502,0.29855812285714284
29,0,0,0,1,young leaf,0.022,0.0034,0.7,SKT_02,Zn,0.01225612,0.012,0.005287351000000001,13.32945630252101,0.04532015142857143
30,0,0,0,1,root,0,4.4e-4,0.9,SKT_03,Zn,0.028712138,0.029,0.021743369000000002,329.4449848484849,0.14495579333333336
31,0,0,0,2,old leaf,0.241,0.02381,0.7,SKT_04,Zn,0.561377984,0.561,0.5544092150000001,199.58332573348534,4.752078985714286
32,0,0,0,2,young leaf,0.055,0.00592,0.7,SKT_05,Zn,0.052725938,0.053,0.045757169,66.25072731660232,0.3922043057142858
33,0,0,0,2,root,0.075,6.6e-4,0.9,SKT_06,Zn,0.05208919,0.052,0.045120421,455.76182828282833,0.3008028066666667
34,0,0,0,3,old leaf,0.385,0.04599,0.7,SKT_07,Zn,0.175775612,0.176,0.16880684299999998,31.461530705432853,1.446915797142857
35,0,0,0,3,young leaf,0.114,0.01297,0.7,SKT_08,Zn,0.120849231,0.121,0.113880462,75.259695120608,0.9761182457142857
36,0,0,0,3,root,0.087,0.00181,0.7,SKT_09,Zn,0.067766654,0.068,0.060797884999999996,287.91421468034724,0.5211247285714286
37,0,0,1,1,old leaf,0.054,0.0067,0.7,SKT_10,Zn,0.05156052,0.052,0.044591751,57.04701620469083,0.38221500857142854
38,0,0,1,1,young leaf,0.037,0.00494,0.7,SKT_11,Zn,0.029705494,0.03,0.022736725,39.45065066512435,0.1948862142857143
39,0,0,1,1,root,0.015,4.5e-4,0.9,SKT_12,Zn,0.043587518,0.044,0.036618749,542.4999851851852,0.24412499333333332
40,0,0,1,2,old leaf,0.188,0.02266,0.7,SKT_13,Zn,0.309277139,0.309,0.30230837,114.35192409532216,2.5912146000000003
41,0,0,1,2,young leaf,0.147,0.0201,0.7,SKT_14,Zn,0.179559674,0.18,0.17259090500000002,73.59953304904052,1.4793506142857145
42,0,0,1,2,root,0.081,0.00206,0.7,SKT_15,Zn,0.185150055,0.185,0.178181286,741.3923134535366,1.5272681657142857
43,0,0,1,3,old leaf,0.516,0.05449,0.7,SKT_16,Zn,0.202993433,0.203,0.19602466400000002,30.835224916760616,1.6802114057142858
44,0,0,1,3,young leaf,0.304,0.03535,0.7,SKT_17,Zn,0.239360607,0.239,0.23239183800000002,56.34879886845828,1.9919300400000002
45,0,0,1,3,root,0.122,0.00493,0.7,SKT_18,Zn,0.132283253,0.132,0.125314484,217.87508084613154,1.0741241485714286
46,0,0,2,1,old leaf,0.065,0.00734,0.7,SKT_19,Zn,0.025155481,0.025,0.018186712,21.23788867263527,0.15588610285714288
47,0,0,2,1,young leaf,0.066,0.00558,0.7,SKT_20,Zn,0.003111779,0.003,0,0,0
48,0,0,2,1,root,0.01,6.9e-4,0.9,SKT_21,Zn,0.020094985,0.02,0.013126216,126.82334299516909,0.08750810666666667
49,0,0,2,2,old leaf,0.266,0.03089,0.7,SKT_22,Zn,0.221958924,0.222,0.21499015500000002,59.655964944734784,1.8427727571428576
50,0,0,2,2,young leaf,0.129,0.0157,0.7,SKT_23,Zn,0.134088147,0.134,0.127119378,69.40093430391266,1.0895946685714286
51,0,0,2,2,root,0.087,0.00293,0.7,SKT_24,Zn,0.343346133,0.343,0.336377364,984.039095075573,2.8832345485714286
52,0,0,2,3,old leaf,0.417,0.05331,0.7,SKT_25,Zn,0.211151752,0.211,0.20418298299999998,32.829485167617975,1.7501398542857145
53,0,0,2,3,young leaf,0.115,0.01395,0.7,SKT_26,Zn,0.151766192,0.152,0.14479742299999998,88.9692307219662,1.2411207685714285
54,0,0,2,3,root,0.165,0.0067,0.7,SKT_27,Zn,0.236910126,0.237,0.229941357,294.1680473347548,1.9709259171428575
82,1,1,0,1,old leaf,0.24,0.02167,0.7,SKT_28,Zn,0.185104039,0.185,0.17813527,70.46025578482431,1.5268737428571428
83,1,1,0,1,young leaf,0.078,0.00766,0.7,SKT_29,Zn,0.089897843,0.09,0.082929074,92.79642745244313,0.7108206342857144
84,1,1,0,1,root,0.324,0.00413,0.7,SKT_30,Zn,0.113186052,0.113,0.106217283,220.4440325147008,0.9104338542857143
85,1,1,0,2,old leaf,0.668,0.08326,0.7,SKT_31,Zn,1.026618695,1.027,1.019649926,104.97065227686079,8.73985650857143
86,1,1,0,2,young leaf,0.165,0.02175,0.7,SKT_32,Zn,0.285897197,0.286,0.278928428,109.92253320197048,2.3908150971428577
87,1,1,0,2,root,0.357,0.00262,0.7,SKT_33,Zn,0.067854357,0.068,0.060885588000000004,199.189491821156,0.5218764685714287
88,1,1,0,3,old leaf,0.123,0.01696,0.7,SKT_34,Zn,0.310850812,0.311,0.303882043,153.57919962938007,2.6047032257142857
89,1,1,0,3,young leaf,0.117,0.02156,0.7,SKT_35,Zn,0.209538196,0.21,0.20256942700000002,80.53382997614632,1.7363093742857145
90,1,1,0,3,root,0.333,0.00338,0.7,SKT_36,Zn,0.122863096,0.123,0.115894327,293.89939222316144,0.9933799457142858
91,1,1,1,1,old leaf,0.224,0.02091,0.7,SKT_37,Zn,0.16833993,0.168,0.16137116099999999,66.1492769010043,1.38318138
92,1,1,1,1,young leaf,0.084,0.00779,0.7,SKT_38,Zn,0.068211236,0.068,0.061242466999999995,67.38580634513113,0.5249354314285715
93,1,1,1,1,root,0.232,0.0019,0.7,SKT_39,Zn,0.060136925,0.06,0.053168156,239.8563428571429,0.4557270514285715
94,1,1,1,2,old leaf,0.539,0.08039,0.7,SKT_40,Zn,0.746203278,0.746,0.739234509,78.81945256161924,6.336295791428571
95,1,1,1,2,young leaf,0.147,0.02439,0.7,SKT_41,Zn,0.210832204,0.211,0.20386343499999998,71.64415217009314,1.7474008714285716
96,1,1,1,2,root,0.212,8.6e-4,0.9,SKT_42,Zn,0.070339485,0.07,0.063370716,491.2458604651162,0.4224714399999999
97,1,1,1,3,old leaf,0.134,0.02143,0.7,SKT_43,Zn,0.461912314,0.462,0.454943545,181.96528698086794,3.8995161000000005
98,1,1,1,3,young leaf,0.06,0.01283,0.7,SKT_44,Zn,0.125057976,0.125,0.11808920699999999,78.89268923282485,1.0121932028571428
99,1,1,1,3,root,0.425,0.00403,0.7,SKT_45,Zn,0.183035145,0.183,0.17606637600000002,374.4765175469692,1.509140365714286
100,1,1,2,1,old leaf,NA,0.01067,0.7,SKT_46,Zn,0.154657992,0.155,0.14768922299999998,118.64176435935197,1.2659076257142856
101,1,1,2,1,young leaf,NA,0.0064,0.7,SKT_47,Zn,0.094035243,0.094,0.087066474,116.6068848214286,0.746284062857143
102,1,1,2,1,root,NA,0.00558,0.7,SKT_48,Zn,0.171062481,0.171,0.164093712,252.06407373271892,1.4065175314285716
103,1,1,2,2,old leaf,NA,0.08275,0.7,SKT_49,Zn,0.64337009,0.643,0.636401321,65.91986061286146,5.454868465714286
104,1,1,2,2,young leaf,NA,0.02628,0.7,SKT_50,Zn,0.286175487,0.286,0.279206718,91.06546575342468,2.3932004400000007
105,1,1,2,2,root,NA,0.01388,0.7,SKT_51,Zn,0.401085325,0.401,0.394116556,243.38198188554964,3.378141908571429
106,1,1,2,3,old leaf,NA,0.02069,0.7,SKT_52,Zn,0.354944906,0.355,0.347976137,144.15913981909827,2.982652602857143
107,1,1,2,3,young leaf,NA,0.01375,0.7,SKT_53,Zn,0.179492632,0.179,0.172523863,107.54734316883116,1.4787759685714286
108,1,1,2,3,root,NA,0.00681,0.7,SKT_54,Zn,0.104535138,0.105,0.097566369,122.80222655758341,0.836283162857143
