Sample ID,Samp Number,Sample Units,Analyte Name,Elem,Wavelength,Int (Corr),RSD (Corr Int),SD (Corr Int),Conc (Calib),Conc (Samp),Reported Conc (Calib),Reported Conc (Samp),RSD (Conc),SD (Calib),SD (Samp),Calib Units,Samp Units,Repl No1,Date1,Time1,Repl No2,Date2,Time2,Repl No3,Date3,Time3
SKT_44,50, ,Zn 206.200,Zn,206.201,13170.86601,0.4467719969,58.84374107,0.1250579755,0.1250579755,0.125,0.125,0.4336672416,0.0005423354729,0.0005423354729,mg/L,mg/L,1,4/25/2022,2:56:28 PM,2,4/25/2022,2:56:36 PM,3,4/25/2022,2:56:43 PM
SKT_45,51, ,Cd 228.802,Cd,228.801,6275.408691,0.9226147887,57.89784864,0.01684230101,0.01684230101,0.017,0.017,0.9621883167,0.0001620546526,0.0001620546526,mg/L,mg/L,1,4/25/2022,2:59:01 PM,2,4/25/2022,2:59:08 PM,3,4/25/2022,2:59:15 PM
SKT_45,51, ,K 766.490,K,766.493,285481.571,0.3960719227,1130.712347,0.3932098449,0.3932098449,0.393,0.393,0.2895691211,0.001138614292,0.001138614292,mg/L,mg/L,1,4/25/2022,2:59:28 PM,2,4/25/2022,2:59:31 PM,3,4/25/2022,2:59:33 PM
SKT_45,51, ,Na 589.592,Na,589.595,9941238.015,0.7119104065,70772.70796,2.577744981,2.577744981,2.578,2.578,0.6873839126,0.01771900431,0.01771900431,mg/L,mg/L,1,4/25/2022,2:59:40 PM,2,4/25/2022,2:59:44 PM,3,4/25/2022,2:59:47 PM
SKT_45,51, ,Fe 238.204,Fe,238.204,3336409.85,0.6139008108,20482.24712,6.193852095,6.193852095,6.194,6.194,0.612755771,0.03795318616,0.03795318616,mg/L,mg/L,1,4/25/2022,2:59:55 PM,2,4/25/2022,2:59:57 PM,3,4/25/2022,3:00:00 PM
SKT_45,51, ,Zn 206.200,Zn,206.201,19461.42546,0.2417210349,47.04235902,0.1830351448,0.1830351448,0.183,0.183,0.2368766981,0.0004335676074,0.0004335676074,mg/L,mg/L,1,4/25/2022,3:00:04 PM,2,4/25/2022,3:00:12 PM,3,4/25/2022,3:00:20 PM
SKT_46,52, ,Cd 228.802,Cd,228.801,6553.574332,1.217070203,79.76160044,0.01762087979,0.01762087979,0.018,0.018,1.266967133,0.0002232507555,0.0002232507555,mg/L,mg/L,1,4/25/2022,3:02:38 PM,2,4/25/2022,3:02:45 PM,3,4/25/2022,3:02:52 PM
SKT_46,52, ,K 766.490,K,766.493,42081081.96,0.6532358249,274888.7029,42.48089737,42.48089737,42.48,42.48,0.651609948,0.2768097532,0.2768097532,mg/L,mg/L,1,4/25/2022,3:03:05 PM,2,4/25/2022,3:03:12 PM,3,4/25/2022,3:03:19 PM
SKT_46,52, ,Na 589.592,Na,589.595, , , ,12.05880905,12.05880905,12.06,12.06,0.5658282009,0.06823214229,0.06823214229,mg/L,mg/L,1,4/25/2022,3:03:29 PM,2,4/25/2022,3:03:37 PM,3,4/25/2022,3:03:44 PM
SKT_46,52, ,Fe 238.204,Fe,238.204,69191.02246,0.2353173439,162.8184763,0.1397622463,0.1397622463,0.140,0.140,0.2158661038,0.0003016993157,0.0003016993157,mg/L,mg/L,1,4/25/2022,3:03:56 PM,2,4/25/2022,3:04:03 PM,3,4/25/2022,3:04:10 PM
SKT_46,52, ,Zn 206.200,Zn,206.201,16382.48645,0.2526475871,41.38995672,0.1546579918,0.1546579918,0.155,0.155,0.2466552373,0.0003814720367,0.0003814720367,mg/L,mg/L,1,4/25/2022,3:04:18 PM,2,4/25/2022,3:04:27 PM,3,4/25/2022,3:04:35 PM
SKT_47,53, ,Cd 228.802,Cd,228.801,5459.604598,0.387251548,21.14240332,0.01455888544,0.01455888544,0.015,0.015,0.4064670094,5.917706627e-005,5.917706627e-005,mg/L,mg/L,1,4/25/2022,3:06:53 PM,2,4/25/2022,3:07:01 PM,3,4/25/2022,3:07:08 PM
SKT_47,53, ,K 766.490,K,766.493,20669169.51,0.5892872876,121800.7884,20.91934849,20.91934849,20.92,20.92,0.5863088378,0.122651989,0.122651989,mg/L,mg/L,1,4/25/2022,3:07:21 PM,2,4/25/2022,3:07:26 PM,3,4/25/2022,3:07:30 PM
SKT_47,53, ,Na 589.592,Na,589.595,91001201.12,0.3329345079,302974.4011,22.87231723,22.87231723,22.87,22.87,0.331641805,0.07585416573,0.07585416573,mg/L,mg/L,1,4/25/2022,3:07:38 PM,2,4/25/2022,3:07:47 PM,3,4/25/2022,3:07:54 PM
SKT_47,53, ,Fe 238.204,Fe,238.204,37765.56967,0.3075706036,116.1557906,0.08153152327,0.08153152327,0.082,0.082,0.2639890709,0.0002152343108,0.0002152343108,mg/L,mg/L,1,4/25/2022,3:08:05 PM,2,4/25/2022,3:08:13 PM,3,4/25/2022,3:08:20 PM
SKT_47,53, ,Zn 206.200,Zn,206.201,9804.879919,0.6198371279,60.77428608,0.09403524273,0.09403524273,0.094,0.094,0.5956579627,0.000560128411,0.000560128411,mg/L,mg/L,1,4/25/2022,3:08:29 PM,2,4/25/2022,3:08:37 PM,3,4/25/2022,3:08:44 PM
SKT_48,54, ,Cd 228.802,Cd,228.801,26334.99611,1.48907797,392.1486256,0.07298859224,0.07298859224,0.073,0.073,1.503816299,0.001097614346,0.001097614346,mg/L,mg/L,1,4/25/2022,3:11:02 PM,2,4/25/2022,3:11:10 PM,3,4/25/2022,3:11:18 PM
SKT_48,54, ,K 766.490,K,766.493,729975.4998,0.295320845,2155.769814,0.8408101043,0.8408101043,0.841,0.841,0.2581837834,0.002170835338,0.002170835338,mg/L,mg/L,1,4/25/2022,3:11:31 PM,2,4/25/2022,3:11:34 PM,3,4/25/2022,3:11:36 PM
SKT_48,54, ,Na 589.592,Na,589.595,15345833.78,0.8820738764,135361.5909,3.930866239,3.930866239,3.931,3.931,0.8621457361,0.03388979567,0.03388979567,mg/L,mg/L,1,4/25/2022,3:11:43 PM,2,4/25/2022,3:11:47 PM,3,4/25/2022,3:11:51 PM
SKT_48,54, ,Fe 238.204,Fe,238.204,2452766.097,0.3299597576,8093.141067,4.556478243,4.556478243,4.556,4.556,0.3291231633,0.01499642533,0.01499642533,mg/L,mg/L,1,4/25/2022,3:11:58 PM,2,4/25/2022,3:12:02 PM,3,4/25/2022,3:12:04 PM
SKT_48,54, ,Zn 206.200,Zn,206.201,18162.38391,0.1807458943,32.82776321,0.1710624812,0.1710624812,0.171,0.171,0.1768700347,0.0003025582699,0.0003025582699,mg/L,mg/L,1,4/25/2022,3:12:08 PM,2,4/25/2022,3:12:16 PM,3,4/25/2022,3:12:24 PM
SKT_49,55, ,Cd 228.802,Cd,228.801,2873.875808,3.115076246,89.52342264,0.007321494235,0.007321494235,0.007,0.007,3.422441478,0.0002505738555,0.0002505738555,mg/L,mg/L,1,4/25/2022,3:14:42 PM,2,4/25/2022,3:14:50 PM,3,4/25/2022,3:14:58 PM
SKT_49,55, ,K 766.490,K,766.493, , , ,87.74578687,87.74578687,87.75,87.75,2.114555643,1.855433488,1.855433488,mg/L,mg/L,1,4/25/2022,3:15:10 PM,2,4/25/2022,3:15:19 PM,3,4/25/2022,3:15:26 PM
SKT_49,55, ,Na 589.592,Na,589.595,29716518.76,0.3308828077,98326.85163,7.528781824,7.528781824,7.529,7.529,0.3269797986,0.02461759565,0.02461759565,mg/L,mg/L,1,4/25/2022,3:15:38 PM,2,4/25/2022,3:15:44 PM,3,4/25/2022,3:15:50 PM
SKT_49,55, ,Fe 238.204,Fe,238.204,447288.8023,0.1686496559,754.351026,0.8403697206,0.8403697206,0.840,0.840,0.1663312029,0.001397797065,0.001397797065,mg/L,mg/L,1,4/25/2022,3:15:59 PM,2,4/25/2022,3:16:02 PM,3,4/25/2022,3:16:05 PM
SKT_49,55, ,Zn 206.200,Zn,206.201,69408.05755,0.5638699432,391.3711747,0.6433700902,0.6433700902,0.643,0.643,0.5606550063,0.00360708662,0.00360708662,mg/L,mg/L,1,4/25/2022,3:16:09 PM,2,4/25/2022,3:16:18 PM,3,4/25/2022,3:16:25 PM
SKT_50,56, ,Cd 228.802,Cd,228.801,2593.510199,0.2998344021,7.776235799,0.0065367578,0.0065367578,0.007,0.007,0.3329707659,2.176549251e-005,2.176549251e-005,mg/L,mg/L,1,4/25/2022,3:18:45 PM,2,4/25/2022,3:18:52 PM,3,4/25/2022,3:19:00 PM
SKT_50,56, ,K 766.490,K,766.493,40443644.38,0.1690996857,68390.07555,40.8320166,40.8320166,40.83,40.83,0.1686618075,0.06886801726,0.06886801726,mg/L,mg/L,1,4/25/2022,3:19:13 PM,2,4/25/2022,3:19:20 PM,3,4/25/2022,3:19:25 PM
SKT_50,56, ,Na 589.592,Na,589.595,4969256.495,0.7306249321,36306.62689,1.332935159,1.332935159,1.333,1.333,0.6819466165,0.009089906219,0.009089906219,mg/L,mg/L,1,4/25/2022,3:19:36 PM,2,4/25/2022,3:19:39 PM,3,4/25/2022,3:19:43 PM
SKT_50,56, ,Fe 238.204,Fe,238.204,130873.939,0.5874886078,768.8694824,0.2540594327,0.2540594327,0.254,0.254,0.5607740889,0.001424699469,0.001424699469,mg/L,mg/L,1,4/25/2022,3:19:49 PM,2,4/25/2022,3:19:55 PM,3,4/25/2022,3:20:01 PM
SKT_50,56, ,Zn 206.200,Zn,206.201,30652.21765,0.1993195698,61.09586835,0.2861754867,0.2861754867,0.286,0.286,0.1967646817,0.0005630922856,0.0005630922856,mg/L,mg/L,1,4/25/2022,3:20:09 PM,2,4/25/2022,3:20:18 PM,3,4/25/2022,3:20:25 PM
SKT_51,57, ,Cd 228.802,Cd,228.801,251436.2893,1.730389199,4350.826394,0.7030415689,0.7030415689,0.703,0.703,1.732167268,0.01217785594,0.01217785594,mg/L,mg/L,1,4/25/2022,3:22:44 PM,2,4/25/2022,3:22:49 PM,3,4/25/2022,3:22:53 PM
SKT_51,57, ,K 766.490,K,766.493,1980915.389,0.9480783422,18780.62978,2.100492145,2.100492145,2.100,2.100,0.9003545965,0.01891187757,0.01891187757,mg/L,mg/L,1,4/25/2022,3:23:03 PM,2,4/25/2022,3:23:06 PM,3,4/25/2022,3:23:09 PM
SKT_51,57, ,Na 589.592,Na,589.595,53054212.39,0.7927997798,420613.679,13.37172193,13.37172193,13.37,13.37,0.7875344418,0.1053069157,0.1053069157,mg/L,mg/L,1,4/25/2022,3:23:15 PM,2,4/25/2022,3:23:24 PM,3,4/25/2022,3:23:31 PM
SKT_51,57, ,Fe 238.204,Fe,238.204,2760854.169,1.370415374,37835.16999,5.127359158,5.127359158,5.127,5.127,1.367327627,0.0701077983,0.0701077983,mg/L,mg/L,1,4/25/2022,3:23:42 PM,2,4/25/2022,3:23:46 PM,3,4/25/2022,3:23:48 PM
SKT_51,57, ,Zn 206.200,Zn,206.201,43120.00761,0.3732114186,160.9287921,0.4010853249,0.4010853249,0.401,0.401,0.3697981338,0.001483206047,0.001483206047,mg/L,mg/L,1,4/25/2022,3:23:52 PM,2,4/25/2022,3:24:00 PM,3,4/25/2022,3:24:08 PM
SKT_52,58, ,Cd 228.802,Cd,228.801,703.6703376,3.381013548,23.79118945,0.001247142564,0.001247142564,0.001,0.001,5.339482056,6.659095341e-005,6.659095341e-005,mg/L,mg/L,1,4/25/2022,3:26:31 PM,2,4/25/2022,3:26:38 PM,3,4/25/2022,3:26:46 PM
SKT_52,58, ,K 766.490,K,766.493,52032490.15,0.5875546917,305719.3371,52.50185063,52.50185063,52.50,52.50,0.5863714185,0.3078558463,0.3078558463,mg/L,mg/L,1,4/25/2022,3:26:59 PM,2,4/25/2022,3:27:06 PM,3,4/25/2022,3:27:13 PM
SKT_52,58, ,Na 589.592,Na,589.595,4379824.384,0.8050445845,35259.53901,1.185362028,1.185362028,1.185,1.185,0.744730464,0.008827752131,0.008827752131,mg/L,mg/L,1,4/25/2022,3:27:26 PM,2,4/25/2022,3:27:29 PM,3,4/25/2022,3:27:32 PM
SKT_52,58, ,Fe 238.204,Fe,238.204,288195.3844,0.2196884677,633.132024,0.5455728621,0.5455728621,0.546,0.546,0.2150364889,0.001173180727,0.001173180727,mg/L,mg/L,1,4/25/2022,3:27:38 PM,2,4/25/2022,3:27:43 PM,3,4/25/2022,3:27:47 PM
SKT_52,58, ,Zn 206.200,Zn,206.201,38113.74299,0.1676048148,63.88046835,0.3549449055,0.3549449055,0.355,0.355,0.1658726871,0.0005887566525,0.0005887566525,mg/L,mg/L,1,4/25/2022,3:27:52 PM,2,4/25/2022,3:28:00 PM,3,4/25/2022,3:28:07 PM
SKT_53,59, ,Cd 228.802,Cd,228.801,2688.976767,0.8663998703,23.29729123,0.006803966373,0.006803966373,0.007,0.007,0.9583901636,6.520854445e-005,6.520854445e-005,mg/L,mg/L,1,4/25/2022,3:30:26 PM,2,4/25/2022,3:30:33 PM,3,4/25/2022,3:30:41 PM
SKT_53,59, ,K 766.490,K,766.493,24225979.44,0.5512899248,133555.3838,24.50101506,24.50101506,24.50,24.50,0.5489108541,0.134488731,0.134488731,mg/L,mg/L,1,4/25/2022,3:30:54 PM,2,4/25/2022,3:30:59 PM,3,4/25/2022,3:31:03 PM
SKT_53,59, ,Na 589.592,Na,589.595,2190281.993,0.5255422904,11510.85815,0.6371773936,0.6371773936,0.637,0.637,0.4522940177,0.002881915233,0.002881915233,mg/L,mg/L,1,4/25/2022,3:31:12 PM,2,4/25/2022,3:31:15 PM,3,4/25/2022,3:31:18 PM
SKT_53,59, ,Fe 238.204,Fe,238.204,77273.13358,0.3824122218,295.501907,0.1547382334,0.1547382334,0.155,0.155,0.3538614824,0.0005475590065,0.0005475590065,mg/L,mg/L,1,4/25/2022,3:31:25 PM,2,4/25/2022,3:31:32 PM,3,4/25/2022,3:31:39 PM
SKT_53,59, ,Zn 206.200,Zn,206.201,19077.06054,0.172882006,32.98080494,0.1794926316,0.1794926316,0.179,0.179,0.1693488929,0.0003039687844,0.0003039687844,mg/L,mg/L,1,4/25/2022,3:31:47 PM,2,4/25/2022,3:31:56 PM,3,4/25/2022,3:32:03 PM
SKT_54,60, ,Cd 228.802,Cd,228.801,8511.286381,0.5536567937,47.12331528,0.02310046761,0.02310046761,0.023,0.023,0.5709711219,0.0001318969991,0.0001318969991,mg/L,mg/L,1,4/25/2022,3:34:22 PM,2,4/25/2022,3:34:31 PM,3,4/25/2022,3:34:39 PM
SKT_54,60, ,K 766.490,K,766.493,434197.4127,0.4879436478,2118.638694,0.5429649822,0.5429649822,0.543,0.543,0.3929249212,0.002133444728,0.002133444728,mg/L,mg/L,1,4/25/2022,3:34:52 PM,2,4/25/2022,3:34:56 PM,3,4/25/2022,3:34:58 PM
SKT_54,60, ,Na 589.592,Na,589.595,16803437.63,0.3248624354,54588.05671,4.295799128,4.295799128,4.296,4.296,0.318146514,0.01366693517,0.01366693517,mg/L,mg/L,1,4/25/2022,3:35:04 PM,2,4/25/2022,3:35:09 PM,3,4/25/2022,3:35:12 PM
SKT_54,60, ,Fe 238.204,Fe,238.204,3963132.875,0.1963898977,7783.192599,7.355157078,7.355157078,7.355,7.355,0.1960814295,0.01442209714,0.01442209714,mg/L,mg/L,1,4/25/2022,3:35:21 PM,2,4/25/2022,3:35:25 PM,3,4/25/2022,3:35:27 PM
SKT_54,60, ,Zn 206.200,Zn,206.201,10944.12519,0.2588275027,28.32640593,0.1045351381,0.1045351381,0.105,0.105,0.2497450637,0.0002610713472,0.0002610713472,mg/L,mg/L,1,4/25/2022,3:35:31 PM,2,4/25/2022,3:35:39 PM,3,4/25/2022,3:35:46 PM
C1c,61, ,Cd 228.802,Cd,228.801,2144.950752,1.647481106,35.33765836,0.005281250952,0.005281250952,0.005,0.005,1.872837259,9.890923556e-005,9.890923556e-005,mg/L,mg/L,1,4/25/2022,3:38:05 PM,2,4/25/2022,3:38:12 PM,3,4/25/2022,3:38:20 PM
C1c,61, ,K 766.490,K,766.493,-40750.33103,2.544559507,1036.916423,0.06469808232,0.06469808232,0.065,0.065,1.613900815,0.001044162878,0.001044162878,mg/L,mg/L,1,4/25/2022,3:38:33 PM,2,4/25/2022,3:38:37 PM,3,4/25/2022,3:38:40 PM
C1c,61, ,Na 589.592,Na,589.595,1150051.522,0.311796729,3585.823027,0.3767401611,0.3767401611,0.377,0.377,0.2382980196,0.0008977643428,0.0008977643428,mg/L,mg/L,1,4/25/2022,3:38:48 PM,2,4/25/2022,3:38:51 PM,3,4/25/2022,3:38:54 PM
C1c,61, ,Fe 238.204,Fe,238.204,7483.050894,1.304732384,97.63378831,0.02541863363,0.02541863363,0.025,0.025,0.7117354182,0.0001809134184,0.0001809134184,mg/L,mg/L,1,4/25/2022,3:39:00 PM,2,4/25/2022,3:39:09 PM,3,4/25/2022,3:39:17 PM
C1c,61, ,Zn 206.200,Zn,206.201,430.7473278,1.260102801,5.427859142,0.007638209845,0.007638209845,0.008,0.008,0.6549448311,5.002606057e-005,5.002606057e-005,mg/L,mg/L,1,4/25/2022,3:39:27 PM,2,4/25/2022,3:39:36 PM,3,4/25/2022,3:39:45 PM
C2c,62, ,Cd 228.802,Cd,228.801,2334.697015,1.605969063,37.49451177,0.005812346071,0.005812346071,0.006,0.006,1.805574098,0.0001049462152,0.0001049462152,mg/L,mg/L,1,4/25/2022,3:42:04 PM,2,4/25/2022,3:42:12 PM,3,4/25/2022,3:42:19 PM
C2c,62, ,K 766.490,K,766.493,-25912.87847,0.598185758,155.0071485,0.07963922592,0.07963922592,0.080,0.080,0.1959968958,0.0001560904107,0.0001560904107,mg/L,mg/L,1,4/25/2022,3:42:32 PM,2,4/25/2022,3:42:36 PM,3,4/25/2022,3:42:39 PM
C2c,62, ,Na 589.592,Na,589.595,1235597.785,0.1782743882,2202.754392,0.3981579456,0.3981579456,0.398,0.398,0.1385109759,0.0005514924563,0.0005514924563,mg/L,mg/L,1,4/25/2022,3:42:47 PM,2,4/25/2022,3:42:50 PM,3,4/25/2022,3:42:52 PM
C2c,62, ,Fe 238.204,Fe,238.204,8686.458257,0.9372036406,81.40980302,0.02764852293,0.02764852293,0.028,0.028,0.5456013146,0.0001508507046,0.0001508507046,mg/L,mg/L,1,4/25/2022,3:42:58 PM,2,4/25/2022,3:43:07 PM,3,4/25/2022,3:43:14 PM
C2c,62, ,Zn 206.200,Zn,206.201,452.1224311,1.912978112,8.649003145,0.00783521426,0.00783521426,0.008,0.008,1.017379339,7.971385105e-005,7.971385105e-005,mg/L,mg/L,1,4/25/2022,3:43:24 PM,2,4/25/2022,3:43:33 PM,3,4/25/2022,3:43:41 PM
C3c,63, ,Cd 228.802,Cd,228.801,2449.344141,0.1224322804,2.998787886,0.006133240554,0.006133240554,0.006,0.006,0.136853159,8.393533449e-006,8.393533449e-006,mg/L,mg/L,1,4/25/2022,3:46:01 PM,2,4/25/2022,3:46:08 PM,3,4/25/2022,3:46:16 PM
C3c,63, ,K 766.490,K,766.493,-59492.08284,0.3613932413,215.0003665,0.04582535443,0.04582535443,0.046,0.046,0.472452187,0.0002165028892,0.0002165028892,mg/L,mg/L,1,4/25/2022,3:46:28 PM,2,4/25/2022,3:46:33 PM,3,4/25/2022,3:46:36 PM
C3c,63, ,Na 589.592,Na,589.595,1032147.886,1.267637211,13083.89068,0.3472212251,0.3472212251,0.347,0.347,0.9434179651,0.003275747417,0.003275747417,mg/L,mg/L,1,4/25/2022,3:46:43 PM,2,4/25/2022,3:46:47 PM,3,4/25/2022,3:46:49 PM
C3c,63, ,Fe 238.204,Fe,238.204,4534.344972,1.502534385,68.13009234,0.0199547417,0.0199547417,0.020,0.020,0.6326499908,0.0001262436715,0.0001262436715,mg/L,mg/L,1,4/25/2022,3:46:55 PM,2,4/25/2022,3:47:05 PM,3,4/25/2022,3:47:13 PM
C3c,63, ,Zn 206.200,Zn,206.201,412.3123426,6.613707678,27.26913306,0.007468303136,0.007468303136,0.007,0.007,3.365248423,0.0002513269535,0.0002513269535,mg/L,mg/L,1,4/25/2022,3:47:23 PM,2,4/25/2022,3:47:32 PM,3,4/25/2022,3:47:40 PM
